t,q0,q1,q2,q3,b1,b2,b3
2.3399999142,0.9999868274,-0.0033061225,0.0033605469,0.0020796845,0.0008445848,-0.0001269915,-0.0003776834
2.3499999046,0.9999878407,-0.0036021767,0.0025874181,0.0021427688,0.0008781483,-0.0000342626,-0.0003841320
2.3599998951,0.9999787211,-0.0049431645,0.0012402944,0.0040731900,0.0010377107,0.0001264932,-0.0006136224
2.3699998856,0.9999760985,-0.0052237958,0.0014289819,0.0043037026,0.0010707250,0.0001057581,-0.0006396411
2.3800001144,0.9999827743,-0.0043619596,0.0026208179,0.0029335450,0.0009673024,-0.0000367334,-0.0004752685
2.3900001049,0.9999864697,-0.0040344615,0.0024254587,0.0022351977,0.0009289795,-0.0000110822,-0.0003919281
2.4000000954,0.9999879599,-0.0030199080,0.0031379869,0.0022919008,0.0008062265,-0.0000951122,-0.0003979102
2.4100000858,0.9999890924,-0.0027262252,0.0028672377,0.0024994963,0.0007709289,-0.0000623507,-0.0004233525
2.4200000763,0.9999837875,-0.0027475897,0.0034747748,0.0035681846,0.0007721582,-0.0001320137,-0.0005488759
2.4300000668,0.9999844432,-0.0032715206,0.0021873103,0.0039534243,0.0008349415,0.0000216750,-0.0005924521
2.4400000572,0.9999581575,-0.0054204348,0.0003703110,0.0073661073,0.0010915978,0.0002375288,-0.0009954280
2.4500000477,0.9999585748,-0.0056524337,0.0005213115,0.0071212957,0.0011188672,0.0002184084,-0.0009636946
2.4600000381,0.9999814034,-0.0042469506,0.0014242856,0.0041329800,0.0009520722,0.0001107587,-0.0006075995
2.4700000286,0.9999711514,-0.0049007339,0.0010199433,0.0057229614,0.0010293459,0.0001598172,-0.0007950721
2.4800000191,0.9999787211,-0.0039964905,0.0023679486,0.0045906827,0.0009206386,0.0000011308,-0.0006604777
2.4900000095,0.9999735355,-0.0047484520,0.0008748413,0.0054397197,0.0010095139,0.0001801350,-0.0007596952
2.5000000000,0.9999963641,-0.0006374298,0.0007116073,0.0025205559,0.0005201884,0.0002007718,-0.0004120639
2.5099999905,0.9999977350,0.0014550830,0.0003180371,0.0015146438,0.0002711153,0.0002484558,-0.0002913740
2.5199999809,0.9999963641,0.0023061091,-0.0004016847,0.0013646471,0.0001705250,0.0003369983,-0.0002720678
2.5299999714,0.9999937415,0.0033288379,0.0006178886,0.0010361274,0.0000477821,0.0002143846,-0.0002302544
2.5399999619,0.9999884367,0.0044306670,0.0018633567,0.0003318833,-0.0000842757,0.0000662815,-0.0001433772
2.5499999523,0.9999870062,0.0045883786,0.0020442773,0.0008811337,-0.0001024582,0.0000463159,-0.0002078559
2.5599999428,0.9999910593,0.0037804518,0.0004656362,0.0018586353,-0.0000063936,0.0002346414,-0.0003234364
2.5699999332,0.9999911785,0.0036682978,0.0005723725,0.0019977591,0.0000055376,0.0002226866,-0.0003404126
2.5799999237,0.9999902248,0.0029760273,0.0002512600,0.0032744771,0.0000893226,0.0002608282,-0.0004900894
2.5899999142,0.9999894500,0.0042197974,0.0014993349,0.0010530259,-0.0000577343,0.0001131597,-0.0002251641
2.5999999046,0.9999976754,0.0012853605,0.0007749817,0.0015415482,0.0002914570,0.0001978473,-0.0002833727
2.6099998951,0.9999914765,0.0017201115,0.0037156036,-0.0004852673,0.0002390269,-0.0001505717,-0.0000424640
2.6199998856,0.9999941587,0.0008489269,0.0033228863,0.0001260996,0.0003408661,-0.0001032309,-0.0001152895
2.6300001144,0.9999955893,-0.0002092426,0.0026481308,0.0013197992,0.0004676175,-0.0000225993,-0.0002568262
2.6400001049,0.9999943972,0.0002487150,0.0033539960,0.0001283576,0.0004136126,-0.0001061619,-0.0001146066
2.6500000954,0.9999988079,-0.0003023808,0.0015607615,-0.0001086383,0.0004779880,0.0001070323,-0.0000839056
2.6600000858,0.9999934435,0.0008637034,0.0028351119,-0.0020730740,0.0003393191,-0.0000432949,0.0001487205
2.6700000763,0.9999977946,0.0001305043,0.0020068185,-0.0006574325,0.0004254088,0.0000561825,-0.0000186338
2.6800000668,0.9999969602,0.0002066418,0.0023856580,-0.0006842400,0.0004160032,0.0000114300,-0.0000153748
2.6900000572,0.9999986291,-0.0007288989,0.0013695551,0.0006685010,0.0005267744,0.0001316433,-0.0001749373
2.7000000477,0.9999917746,0.0021682847,-0.0016338574,0.0030323982,0.0001840875,0.0004889966,-0.0004545423
2.7100000381,0.9999838471,0.0044294088,-0.0021401218,0.0028445364,-0.0000830085,0.0005504168,-0.0004318811
2.7200000286,0.9999772310,0.0055040331,-0.0025765579,0.0029517296,-0.0002099945,0.0006031615,-0.0004427351
2.7300000191,0.9999728203,0.0060338173,-0.0032494424,0.0027246913,-0.0002712623,0.0006842455,-0.0004143095
2.7400000095,0.9999689460,0.0056529422,-0.0038333633,0.0039297305,-0.0002275351,0.0007531279,-0.0005564137
2.7500000000,0.9999703765,0.0062242933,-0.0030397961,0.0033647560,-0.0002965996,0.0006593091,-0.0004873477
2.7599999905,0.9999682307,0.0076900576,-0.0016833887,0.0013002548,-0.0004692279,0.0005015188,-0.0002409120
2.7699999809,0.9999621511,0.0086361263,-0.0010673056,0.0002644990,-0.0005809157,0.0004294713,-0.0001163288
2.7799999714,0.9999600053,0.0087031964,-0.0020546811,-0.0000369734,-0.0005883571,0.0005465499,-0.0000810384
2.7899999619,0.9999634624,0.0075861709,-0.0035888199,0.0016193197,-0.0004573864,0.0007271977,-0.0002778347
2.7999999523,0.9999943376,0.0031671321,0.0005473333,0.0010393410,0.0000646684,0.0002374172,-0.0002064708
2.8099999428,0.9999937415,-0.0012758605,-0.0008959231,0.0031801388,0.0005897313,0.0004081805,-0.0004581730
2.8199999332,0.9999913573,-0.0027175546,0.0004650794,0.0031286841,0.0007578345,0.0002486225,-0.0004523851
2.8299999237,0.9999803901,-0.0043556318,0.0001935158,0.0045042736,0.0009521156,0.0002827527,-0.0006116903
2.8399999142,0.9999824166,-0.0046779416,0.0000909539,0.0036520087,0.0009903657,0.0002945693,-0.0005115323
2.8499999046,0.9999808669,-0.0047676284,0.0009001733,0.0038357633,0.0010020259,0.0002013652,-0.0005323613
2.8599998951,0.9999803901,-0.0050205705,0.0004248958,0.0037147093,0.0010302353,0.0002579085,-0.0005172416
2.8699998856,0.9999708533,-0.0058399481,-0.0001848502,0.0049156076,0.0011256299,0.0003306640,-0.0006595552
2.8800001144,0.9999651313,-0.0062501356,-0.0001193889,0.0055404175,0.0011742191,0.0003235515,-0.0007332066
2.8900001049,0.9999683499,-0.0061367489,0.0000190861,0.0050641703,0.0011598815,0.0003067052,-0.0006756960
2.9000000954,0.9999864697,-0.0015244076,0.0000246547,0.0049725394,0.0006150511,0.0003091049,-0.0006622504
2.9100000858,0.9999867082,0.0004336068,-0.0016212909,0.0048855962,0.0003837790,0.0005077537,-0.0006500522
2.9200000763,0.9999837279,0.0022546612,0.0003507012,0.0052421070,0.0001682097,0.0002763094,-0.0006917469
2.9300000668,0.9999861121,0.0031281118,-0.0006599842,0.0042051552,0.0000646233,0.0003972545,-0.0005677756
2.9400000572,0.9999839067,0.0050188531,0.0012253908,0.0023353552,-0.0001608423,0.0001796350,-0.0003436372
2.9500000477,0.9999827147,0.0052440926,0.0007412233,0.0025719840,-0.0001882792,0.0002364261,-0.0003704642
2.9600000381,0.9999811649,0.0059115463,0.0007084441,0.0015053052,-0.0002682663,0.0002399671,-0.0002449992
2.9700000286,0.9999792576,0.0061003296,0.0010490629,0.0017871058,-0.0002928967,0.0002017524,-0.0002751851
2.9800000191,0.9999817610,0.0053728572,-0.0002002657,0.0027463902,-0.0002081169,0.0003469753,-0.0003881459
2.9900000095,0.9999806881,0.0060741659,0.0002374383,0.0012881310,-0.0002898231,0.0002962779,-0.0002138236
3.0000000000,0.9999954104,0.0016219869,0.0022771023,0.0012248552,0.0002353482,0.0000557439,-0.0002021996
3.0099999905,0.9999959469,-0.0011187986,0.0022683342,0.0012947111,0.0005589572,0.0000560058,-0.0002080559
3.0199999809,0.9999918342,-0.0026378247,0.0026109065,0.0016150584,0.0007377212,0.0000175342,-0.0002439536
3.0299999714,0.9999877810,-0.0027266401,0.0040013990,0.0010167217,0.0007471836,-0.0001452989,-0.0001711964
3.0399999619,0.9999863505,-0.0043910467,0.0016940709,0.0022962454,0.0009442100,0.0001269349,-0.0003198565
3.0499999523,0.9999757409,-0.0056252168,0.0012996360,0.0038938983,0.0010890362,0.0001747635,-0.0005068503
3.0599999428,0.9999842048,-0.0039735711,0.0037908298,0.0011904599,0.0008919205,-0.0001198578,-0.0001882802
3.0699999332,0.9999834299,-0.0038952962,0.0039663236,0.0015015138,0.0008830669,-0.0001402126,-0.0002241716
3.0799999237,0.9999846220,-0.0032897072,0.0044187810,0.0005872522,0.0008088279,-0.0001923121,-0.0001158430
3.0899999142,0.9999865890,-0.0032824774,0.0039817146,0.0005104890,0.0008061851,-0.0001387491,-0.0001076322
3.0999999046,0.9999847412,-0.0024751334,0.0046103834,0.0018086334,0.0007103065,-0.0002106080,-0.0002582906
3.1099998951,0.9999831915,-0.0028464913,0.0037930743,0.0033639118,0.0007557642,-0.0001132672,-0.0004392717
3.1199998856,0.9999850988,-0.0025654032,0.0037578382,0.0030306743,0.0007228378,-0.0001077373,-0.0003988320
3.1300001144,0.9999890327,-0.0015071618,0.0042742584,0.0012170522,0.0005964349,-0.0001684623,-0.0001849377
3.1400001049,0.9999858737,-0.0017489124,0.0044016605,0.0024051610,0.0006260369,-0.0001809361,-0.0003230473
3.1500000954,0.9999839067,-0.0025144371,0.0035838748,0.0036112349,0.0007155592,-0.0000843970,-0.0004631574
3.1600000858,0.9999859929,-0.0026139584,0.0032300444,0.0032806110,0.0007265179,-0.0000412741,-0.0004241992
3.1700000763,0.9999818206,-0.0033568046,0.0025565214,0.0043167830,0.0008124699,0.0000379835,-0.0005448787
3.1800000668,0.9999898076,-0.0028130994,0.0024020218,0.0025801875,0.0007474086,0.0000565206,-0.0003390416
3.1900000572,0.9999913573,-0.0018282860,0.0035172966,0.0012734182,0.0006300691,-0.0000756407,-0.0001864159
3.2000000477,0.9999895096,-0.0005480567,0.0036891596,0.0026620561,0.0004773391,-0.0000945561,-0.0003502349
3.2100000381,0.9999876618,0.0002895416,0.0039226101,0.0030462334,0.0003798461,-0.0001200880,-0.0003935765
3.2200000286,0.9999880791,0.0013791509,0.0042800568,0.0019147730,0.0002507247,-0.0001603046,-0.0002627326
3.2300000191,0.9999862909,0.0015497970,0.0043667248,0.0024476622,0.0002303458,-0.0001691372,-0.0003247341
3.2400000095,0.9999835491,0.0025708515,0.0050290735,0.0009974925,0.0001084913,-0.0002470245,-0.0001551445
3.2500000000,0.9999843836,0.0025649949,0.0047755148,0.0013870909,0.0001104567,-0.0002158309,-0.0001984650
3.2599999905,0.9999913573,0.0015833919,0.0029972568,0.0024267493,0.0002254288,-0.0000058127,-0.0003212383
3.2699999809,0.9999923110,0.0014795933,0.0028777949,0.0022373737,0.0002350240,0.0000085365,-0.0002983191
3.2799999714,0.9999902844,0.0018140496,0.0035662162,0.0018680817,0.0001945179,-0.0000726052,-0.0002528337
3.2899999619,0.9999907017,0.0002757741,0.0016565571,0.0039813961,0.0003746362,0.0001523705,-0.0004995723
3.2999999523,0.9999846220,-0.0002505058,0.0028132638,0.0047663725,0.0004355187,0.0000169454,-0.0005896888
3.3099999428,0.9999839067,0.0014335273,0.0051280586,0.0019791182,0.0002356558,-0.0002523188,-0.0002631893
3.3199999332,0.9999802709,0.0016554446,0.0056263455,0.0022603674,0.0002085981,-0.0003104404,-0.0002950629
3.3299999237,0.9999854565,0.0015426832,0.0047415379,0.0020690407,0.0002228880,-0.0002040444,-0.0002727404
3.3399999142,0.9999834895,0.0012034959,0.0048046452,0.0029349804,0.0002623524,-0.0002099953,-0.0003746405
3.3499999046,0.9999819398,0.0006668052,0.0045648166,0.0038668737,0.0003252166,-0.0001821044,-0.0004843971
3.3599998951,0.9999857545,0.0006068888,0.0041082688,0.0033754818,0.0003312255,-0.0001264684,-0.0004263135
3.3699998856,0.9999771118,-0.0006925343,0.0034641025,0.0057722465,0.0004855345,-0.0000516502,-0.0007060205
3.3800001144,0.9999833107,0.0004012089,0.0045325705,0.0035522697,0.0003570836,-0.0001775456,-0.0004449675
3.3900001049,0.9999845624,0.0006455921,0.0045216479,0.0031752249,0.0003278722,-0.0001756709,-0.0004028924
3.4000000954,0.9999961257,-0.0005861215,0.0015834384,0.0022357828,0.0004706253,0.0001693042,-0.0002913308
3.4100000858,0.9999982715,-0.0007526219,0.0011229459,0.0012655209,0.0004909835,0.0002238333,-0.0001774262
3.4200000763,0.9999970794,-0.0015804853,0.0000296195,0.0018653045,0.0005869060,0.0003529525,-0.0002447523
3.4300000668,0.9999987483,-0.0001939608,0.0014317589,-0.0007520253,0.0004237614,0.0001898965,0.0000615879
3.4400000572,0.9999974370,0.0002910020,0.0006254900,-0.0021873987,0.0003644189,0.0002842712,0.0002295858
3.4500000477,0.9999958277,0.0007477722,0.0010698710,-0.0025798155,0.0003092287,0.0002330311,0.0002759378
3.4600000381,0.9999859333,0.0020019356,0.0019765662,-0.0044986843,0.0001601827,0.0001274165,0.0005004428
3.4700000286,0.9999966621,0.0009103204,0.0007069100,-0.0023127755,0.0002868163,0.0002753076,0.0002440545
3.4800000191,0.9999998808,-0.0001290466,0.0002646304,-0.0004409761,0.0004066369,0.0003277705,0.0000251692
3.4900000095,0.9999994040,-0.0009239652,-0.0003454783,0.0004624010,0.0004996629,0.0003998362,-0.0000787482
3.5000000000,0.9999984503,0.0014834448,0.0009723744,0.0000288386,0.0002183347,0.0002453051,-0.0000272649
3.5099999905,0.9999961853,0.0025751668,0.0010722068,0.0000856799,0.0000910261,0.0002347305,-0.0000325483
3.5199999809,0.9999961853,0.0023734502,0.0003353085,0.0013565691,0.0001148728,0.0003211175,-0.0001809522
3.5299999714,0.9999954104,0.0025644798,0.0005589405,0.0015256681,0.0000921446,0.0002950422,-0.0001990697
3.5399999619,0.9999927878,0.0034645381,0.0015209164,0.0004340373,-0.0000131684,0.0001835653,-0.0000699152
3.5499999523,0.9999918342,0.0036848353,0.0016453842,0.0004793974,-0.0000378034,0.0001702291,-0.0000747936
3.5599999428,0.9999839067,0.0047293436,0.0030751005,-0.0005689812,-0.0001595856,0.0000052019,0.0000472790
3.5699999332,0.9999778867,0.0055483207,0.0031202298,-0.0019472429,-0.0002570528,0.0000036953,0.0002075410
3.5799999237,0.9999890924,0.0043395511,0.0017156902,0.0002900042,-0.0001145632,0.0001701490,-0.0000536495
3.5899999142,0.9999824166,0.0050023519,0.0031719932,-0.0003743407,-0.0001913891,0.0000003577,0.0000249077
3.5999999046,0.9999729991,0.0057090214,0.0045343074,-0.0009511950,-0.0002726799,-0.0001573554,0.0000936658
3.6099998951,0.9999772906,0.0053034583,0.0041633686,-0.0000555231,-0.0002260943,-0.0001131048,-0.0000111465
3.6199998856,0.9999883175,0.0036789137,0.0022924687,0.0021603259,-0.0000361703,0.0001075077,-0.0002711763
3.6300001144,0.9999879003,0.0036153034,0.0027195616,0.0019721063,-0.0000305986,0.0000585550,-0.0002489809
3.6400001049,0.9999871850,0.0028717886,0.0025594381,0.0033135850,0.0000568858,0.0000782773,-0.0004048636
3.6500000954,0.9999924898,0.0030718504,0.0016323285,0.0017282789,0.0000347334,0.0001870272,-0.0002189970
3.6600000858,0.9999907613,0.0021736831,0.0013349041,0.0034696208,0.0001370809,0.0002218530,-0.0004226653
3.6700000763,0.9999943376,0.0023573360,0.0008396796,0.0022716657,0.0001153803,0.0002792693,-0.0002827522
3.6800000668,0.9999904633,0.0031369594,0.0025144182,0.0017253800,0.0000232300,0.0000848900,-0.0002183697
3.6900000572,0.9999904633,0.0023692434,0.0018005678,0.0032182790,0.0001115211,0.0001683831,-0.0003918517
3.7000000477,0.9999828339,0.0034927935,0.0032630856,0.0033921837,-0.0000199197,-0.0000004177,-0.0004092077
3.7100000381,0.9999779463,0.0025923993,0.0022218495,0.0057072747,0.0000864818,0.0001198977,-0.0006782528
3.7200000286,0.9999777079,0.0044581033,0.0040594093,0.0028873624,-0.0001321322,-0.0000905749,-0.0003474250
3.7300000191,0.9999791384,0.0049174712,0.0035747776,0.0021939862,-0.0001863698,-0.0000344531,-0.0002654264
3.7400000095,0.9999632835,0.0064551113,0.0055934736,0.0007054235,-0.0003660189,-0.0002686726,-0.0000933098
3.7500000000,0.9999679327,0.0062837852,0.0048072832,0.0012742097,-0.0003461570,-0.0001783650,-0.0001581975
3.7599999905,0.9999683499,0.0058127837,0.0047977883,0.0025754906,-0.0002911156,-0.0001765229,-0.0003072666
3.7699999809,0.9999697208,0.0060483883,0.0045730262,0.0017536979,-0.0003191246,-0.0001486323,-0.0002096920
3.7799999714,0.9999731779,0.0058608023,0.0040185591,0.0018043432,-0.0002971745,-0.0000825160,-0.0002141924
3.7899999619,0.9999662638,0.0065965145,0.0048510064,0.0007082855,-0.0003837301,-0.0001776892,-0.0000845492
3.7999999523,0.9999772906,0.0056437869,0.0037091211,0.0000688860,-0.0002716180,-0.0000429983,-0.0000098633
3.8099999428,0.9999837875,0.0048018540,0.0030560861,0.0004040242,-0.0001709464,0.0000341158,-0.0000485431
3.8199999332,0.9999795556,0.0052318820,0.0035721059,-0.0009425395,-0.0002202239,-0.0000241613,0.0001092356
3.8299999237,0.9999905825,0.0033851401,0.0019520489,0.0019272310,-0.0000043118,0.0001641011,-0.0002255473
3.8399999142,0.9999932051,0.0020618192,0.0004580800,0.0030305765,0.0001500094,0.0003383480,-0.0003538438
3.8499999046,0.9999942780,0.0025045893,0.0013180334,0.0018677674,0.0000983680,0.0002389127,-0.0002183957
3.8599998951,0.9999940395,0.0017937599,0.0006900922,0.0028839444,0.0001808550,0.0003128339,-0.0003366054
3.8699998856,0.9999933839,0.0016512347,0.0009669624,0.0031094234,0.0001961949,0.0002799168,-0.0003598423
3.8800001144,0.9999931455,0.0018289038,0.0014130994,0.0028899019,0.0001757007,0.0002272578,-0.0003311325
3.8900001049,0.9999956489,0.0023109431,0.0010508462,0.0014799524,0.0001207532,0.0002713604,-0.0001656212
3.9000000954,0.9999980927,0.0008539145,0.0012827198,0.0012316649,0.0002886372,0.0002450679,-0.0001344297
3.9100000858,0.9999925494,0.0014231757,0.0035680789,-0.0002854962,0.0002212328,-0.0000190257,0.0000429460
3.9200000763,0.9999858737,0.0020281405,0.0047449721,-0.0012894416,0.0001502002,-0.0001551233,0.0001599067
3.9300000668,0.9999952316,0.0012568419,0.0025550372,-0.0011877104,0.0002392058,0.0000990110,0.0001489270
3.9400000572,0.9999948144,0.0012289070,0.0026858130,-0.0013042517,0.0002436509,0.0000851922,0.0001619117
3.9500000477,0.9999916553,0.0015451005,0.0034308552,-0.0016000198,0.0002047792,-0.0000000239,0.0001971348
3.9600000381,0.9999973178,0.0002942774,0.0022667679,0.0004712123,0.0003502558,0.0001369192,-0.0000435844
3.9700000286,0.9999988079,-0.0009051826,0.0002682223,0.0012227127,0.0004903424,0.0003697755,-0.0001303619
3.9800000191,0.9999970794,-0.0016278488,-0.0003491355,0.0017638896,0.0005737050,0.0004421643,-0.0001913343
3.9900000095,0.9999942780,-0.0022920966,-0.0009722198,0.0022906966,0.0006514695,0.0005150845,-0.0002525644
4.0000000000,0.9999921322,-0.0026532577,0.0015450709,0.0025252881,0.0006906598,0.0002236763,-0.0002800369
4.0100002289,0.9999839664,-0.0040455526,0.0006119384,0.0039161639,0.0008524465,0.0003311154,-0.0004406916
4.0199999809,0.9999909401,-0.0033966536,0.0014974454,0.0021031017,0.0007746792,0.0002293584,-0.0002308697
4.0300002098,0.9999911189,-0.0036759558,0.0006570163,0.0019738171,0.0008069770,0.0003286213,-0.0002166052
4.0399999619,0.9999799132,-0.0048360783,0.0000981581,0.0041072168,0.0009418686,0.0003938549,-0.0004630831
4.0500001907,0.9999893904,-0.0031645105,0.0027925069,0.0018661384,0.0007472334,0.0000814326,-0.0002030905
4.0599999428,0.9999839067,-0.0035333664,0.0029710622,0.0033061733,0.0007877886,0.0000614519,-0.0003703586
4.0700001717,0.9999857545,-0.0036820194,0.0022794942,0.0031290995,0.0008038869,0.0001421244,-0.0003483887
4.0799999237,0.9999898076,-0.0030659055,0.0026799582,0.0019625162,0.0007301801,0.0000971653,-0.0002118016
4.0900001526,0.9999908805,-0.0030304226,0.0023660860,0.0018576455,0.0007246952,0.0001330771,-0.0001989908
4.0999999046,0.9999892116,-0.0027472023,0.0036381709,0.0008789722,0.0006912655,-0.0000137178,-0.0000846470
4.1100001335,0.9999838471,-0.0041182768,0.0026515601,0.0028850259,0.0008510222,0.0001042951,-0.0003168957
4.1199998856,0.9999805689,-0.0039105997,0.0039780857,0.0027813422,0.0008267104,-0.0000484350,-0.0003052838
4.1300001144,0.9999823570,-0.0044172145,0.0027907733,0.0028288173,0.0008861764,0.0000920140,-0.0003070757
4.1399998665,0.9999812841,-0.0045447806,0.0028955536,0.0029116988,0.0008991615,0.0000804096,-0.0003176353
4.1500000954,0.9999847412,-0.0041002082,0.0031702532,0.0019303518,0.0008452017,0.0000505029,-0.0002032133
4.1599998474,0.9999855757,-0.0032315725,0.0042010527,0.0009003069,0.0007453298,-0.0000700040,-0.0000841066
4.1700000763,0.9999851584,-0.0027366045,0.0046980660,0.0005235212,0.0006861296,-0.0001258897,-0.0000397699
4.1799998283,0.9999855757,-0.0030945661,0.0041845725,0.0013119398,0.0007285400,-0.0000658590,-0.0001298374
4.1900000572,0.9999846220,-0.0035209728,0.0037984306,0.0019824102,0.0007781473,-0.0000207658,-0.0002055300
4.1999998093,0.9999756813,0.0003850462,0.0064376993,0.0026787657,0.0003242661,-0.0003240660,-0.0002865497
4.2100000381,0.9999664426,0.0026866100,0.0073334337,0.0025123891,0.0000574053,-0.0004256751,-0.0002680405
4.2199997902,0.9999726415,0.0030126146,0.0059301327,0.0032445590,0.0000220850,-0.0002627785,-0.0003532371
