t,q0,q1,q2,q3,b1,b2,b3
143.1900000000,0.9923563105,-0.0088054020,0.0902510123,0.0837028830,0.0006072444,0.0000400362,0.0001379223
143.2000000000,0.9923361699,-0.0057068355,0.0902156390,0.0842466406,0.0003041711,0.0000698815,0.0000574450
143.2100000000,0.9922415060,-0.0048364304,0.0898540863,0.0857883780,0.0002341866,0.0001136972,-0.0001020836
143.2200000000,0.9922477162,-0.0048409472,0.0890015740,0.0866011244,0.0002504206,0.0001999099,-0.0001823033
143.2300000000,0.9923189414,-0.0035841209,0.0894311527,0.0853952084,0.0001112638,0.0001697352,-0.0000721349
143.2400000000,0.9923117381,-0.0025991854,0.0900441818,0.0848687452,0.0000037434,0.0001182915,-0.0000287745
143.2500000000,0.9922569589,-0.0030577688,0.0896722055,0.0858817394,0.0000607569,0.0001539294,-0.0001253882
143.2600000000,0.9922698206,-0.0024964904,0.0900531409,0.0853510548,-0.0000031204,0.0001207289,-0.0000768613
143.2700000000,0.9922904834,-0.0014440074,0.0907674949,0.0843728235,-0.0001215165,0.0000580525,0.0000113632
143.2800000000,0.9922048711,-0.0018617375,0.0906802229,0.0854583223,-0.0000692509,0.0000626104,-0.0000931527
143.2900000000,0.9922798368,-0.0009332223,0.0910694781,0.0841795985,-0.0001767905,0.0000313522,0.0000271396
143.3000000000,0.9921739175,-0.0028214974,0.0921179661,0.0842451000,0.0000014235,-0.0000895889,0.0000370113
143.3100000000,0.9921476347,-0.0020287645,0.0940611382,0.0824102987,-0.0001107280,-0.0002766579,0.0002107622
143.3200000000,0.9921616739,-0.0038141633,0.0927846206,0.0836162621,0.0000873209,-0.0001628959,0.0001089634
143.3300000000,0.9922086105,-0.0043217289,0.0924672527,0.0833858688,0.0001371167,-0.0001347955,0.0001393227
143.3400000000,0.9921563562,-0.0045263304,0.0928027834,0.0836236847,0.0001556556,-0.0001702936,0.0001177070
143.3500000000,0.9920442859,-0.0047879857,0.0933006018,0.0843813237,0.0001844063,-0.0002211361,0.0000441852
143.3600000000,0.9922117507,-0.0048136448,0.0924485652,0.0833422670,0.0001848695,-0.0001347817,0.0001500516
143.3700000000,0.9922670361,-0.0064193206,0.0907509286,0.0844345327,0.0003678612,0.0000226459,0.0000592907
143.3800000000,0.9921554572,-0.0075201584,0.0905960895,0.0858099331,0.0004905086,0.0000290821,-0.0000677241
143.3900000000,0.9921560611,-0.0069737476,0.0913435805,0.0850533218,0.0004227554,-0.0000415073,0.0000028839
143.4000000000,0.9919749334,-0.0023364477,0.0923029136,0.0863738656,-0.0000331201,-0.0000967741,-0.0001725667
143.4100000000,0.9919334327,-0.0014006243,0.0909521910,0.0882825141,-0.0000952006,0.0000447484,-0.0003700212
143.4200000000,0.9919845494,-0.0014887895,0.0894700448,0.0892163006,-0.0000625361,0.0001922350,-0.0004614872
143.4300000000,0.9919412281,0.0003311480,0.0908855714,0.0882740236,-0.0002632757,0.0000679479,-0.0003834194
143.4400000000,0.9918827357,0.0013307501,0.0916375329,0.0881443721,-0.0003700964,0.0000027689,-0.0003792552
143.4500000000,0.9918022973,0.0023319690,0.0925979637,0.0880248947,-0.0004755082,-0.0000823750,-0.0003756195
143.4600000000,0.9919215898,0.0024208256,0.0917731570,0.0875407734,-0.0004820713,0.0000020412,-0.0003268710
143.4700000000,0.9919045593,0.0032815249,0.0924816137,0.0869581967,-0.0005784291,-0.0000600180,-0.0002770952
143.4800000000,0.9917740339,0.0035339340,0.0932242618,0.0876413941,-0.0006041796,-0.0001316611,-0.0003467453
143.4900000000,0.9917269779,0.0037963518,0.0935893473,0.0877737037,-0.0006327288,-0.0001656708,-0.0003615048
143.5000000000,0.9920882816,-0.0005999100,0.0928160367,0.0845320346,-0.0002201559,-0.0001221119,0.0000060797
143.5100000000,0.9922110942,-0.0026070792,0.0930047398,0.0828279310,-0.0000367892,-0.0001562491,0.0001958145
143.5200000000,0.9922307141,-0.0046730699,0.0924397494,0.0831340194,0.0001750844,-0.0001154200,0.0001851986
143.5300000000,0.9922785466,-0.0060519067,0.0917887231,0.0831954965,0.0003158256,-0.0000604403,0.0001950462
143.5400000000,0.9922861808,-0.0058409097,0.0924649137,0.0823666132,0.0002811155,-0.0001245251,0.0002751695
143.5500000000,0.9923896242,-0.0080377835,0.0901078266,0.0835392565,0.0005274410,0.0000936093,0.0001814951
143.5600000000,0.9922847285,-0.0084651030,0.0906696191,0.0841331075,0.0005709017,0.0000350877,0.0001255303
143.5700000000,0.9923484661,-0.0086675540,0.0903512697,0.0837021116,0.0005884547,0.0000642712,0.0001713458
143.5800000000,0.9922862989,-0.0087996004,0.0906888441,0.0840595118,0.0006012848,0.0000306478,0.0001370516
143.5900000000,0.9923560886,-0.0089547756,0.0902348875,0.0837070513,0.0006151500,0.0000749513,0.0001752005
143.6000000000,0.9922950259,-0.0058079496,0.0900407958,0.0849088002,0.0003154501,0.0001222509,0.0000279840
143.6100000000,0.9922651537,-0.0048561728,0.0892229453,0.0861716218,0.0002383705,0.0002133111,-0.0001050315
143.6200000000,0.9923814511,-0.0049542383,0.0875964934,0.0864948863,0.0002635000,0.0003756276,-0.0001324953
143.6300000000,0.9922967870,-0.0054722792,0.0872039804,0.0878214464,0.0003306371,0.0004100943,-0.0002590227
143.6400000000,0.9923739197,-0.0043669019,0.0877470514,0.0864603294,0.0002046877,0.0003669344,-0.0001339914
143.6500000000,0.9923134460,-0.0039861896,0.0882277254,0.0866833528,0.0001658383,0.0003214601,-0.0001589231
143.6600000000,0.9924774017,-0.0018683320,0.0891131193,0.0839283534,-0.0000750397,0.0002528101,0.0000976161
143.6700000000,0.9923906087,-0.0012701043,0.0897750672,0.0842597404,-0.0001367484,0.0001922066,0.0000595241
143.6800000000,0.9922953105,-0.0015999379,0.0897821757,0.0853616889,-0.0000952726,0.0001895510,-0.0000457012
143.6900000000,0.9922994913,-0.0006820087,0.0905195346,0.0845427009,-0.0001991191,0.0001249897,0.0000276086
143.7000000000,0.9921465895,-0.0009404082,0.0898302115,0.0870332903,-0.0001465277,0.0001902810,-0.0002171128
143.7100000000,0.9920744643,0.0003193757,0.0908323817,0.0868195466,-0.0002809191,0.0001011022,-0.0002067833
143.7200000000,0.9921287963,0.0016598729,0.0913280248,0.0856556382,-0.0004284044,0.0000637912,-0.0001026130
143.7300000000,0.9920568057,0.0019658991,0.0916330507,0.0861557517,-0.0004554253,0.0000362400,-0.0001544097
143.7400000000,0.9919797598,0.0019068648,0.0918179713,0.0868445751,-0.0004443838,0.0000157228,-0.0002248146
143.7500000000,0.9918844029,0.0020264717,0.0923652927,0.0873491696,-0.0004565891,-0.0000379863,-0.0002753726
143.7600000000,0.9919890935,0.0011132608,0.0909598754,0.0876510129,-0.0003509657,0.0000941149,-0.0002942039
143.7700000000,0.9920141348,0.0011864396,0.0910019248,0.0873223826,-0.0003613916,0.0000904785,-0.0002614890
143.7800000000,0.9920564725,0.0003198469,0.0900383133,0.0878462015,-0.0002606469,0.0001783237,-0.0003043171
143.7900000000,0.9920720490,-0.0014880681,0.0884750207,0.0892356761,-0.0000564039,0.0003165796,-0.0004236148
143.8000000000,0.9920759481,-0.0004986258,0.0897211108,0.0879499113,-0.0001787649,0.0002025430,-0.0003035929
143.8100000000,0.9921658043,0.0017103596,0.0911773848,0.0853860406,-0.0004326967,0.0000791887,-0.0000665783
143.8200000000,0.9922883212,0.0001021492,0.0887901985,0.0864880211,-0.0002420872,0.0003018616,-0.0001600746
143.8300000000,0.9923216406,-0.0000386145,0.0885883572,0.0863125896,-0.0002273532,0.0003206503,-0.0001403649
143.8400000000,0.9923622613,0.0014147138,0.0897174605,0.0846517472,-0.0003967231,0.0002215476,0.0000126168
143.8500000000,0.9922672958,0.0024972348,0.0910015215,0.0843688364,-0.0005179654,0.0001033748,0.0000299868
143.8600000000,0.9922020654,0.0018524740,0.0905676455,0.0856103463,-0.0004385932,0.0001397472,-0.0000869505
143.8700000000,0.9922840539,0.0012252002,0.0895650452,0.0857260631,-0.0003660227,0.0002346639,-0.0000910244
143.8800000000,0.9922122051,0.0011160315,0.0899593943,0.0861452377,-0.0003550791,0.0001966025,-0.0001312483
143.8900000000,0.9923448632,0.0009091477,0.0891101895,0.0854998252,-0.0003342204,0.0002811777,-0.0000646321
143.9000000000,0.9922127448,0.0014205926,0.0899843676,0.0861084469,-0.0003860250,0.0001965954,-0.0001311254
143.9100000000,0.9922428598,0.0017981003,0.0899611254,0.0857780276,-0.0004257654,0.0002031665,-0.0001019088
143.9200000000,0.9922997798,0.0010269681,0.0888449150,0.0862941101,-0.0003355785,0.0003088042,-0.0001456959
143.9300000000,0.9922365933,0.0012941340,0.0894810222,0.0863597989,-0.0003673034,0.0002477743,-0.0001540859
143.9400000000,0.9922664324,0.0022951289,0.0901630489,0.0852800337,-0.0004806850,0.0001882536,-0.0000538606
143.9500000000,0.9922672242,0.0006227658,0.0885412703,0.0869816723,-0.0002848463,0.0003364743,-0.0002059410
143.9600000000,0.9922223246,-0.0008444844,0.0876532259,0.0883801862,-0.0001202206,0.0004130328,-0.0003295638
143.9700000000,0.9921937052,-0.0000241706,0.0888439672,0.0875122867,-0.0002201227,0.0003027750,-0.0002511296
143.9800000000,0.9921612317,0.0004677421,0.0894521418,0.0872593029,-0.0002766640,0.0002473676,-0.0002284301
143.9900000000,0.9921286416,0.0017467611,0.0906885327,0.0863324817,-0.0004228979,0.0001363240,-0.0001493159
144.0000000000,0.9921235289,0.0041716456,0.0911816790,0.0857869581,-0.0006720914,0.0001085166,-0.0001167125
144.0100000000,0.9921781796,0.0047409781,0.0903603516,0.0859941275,-0.0007192222,0.0001940707,-0.0001422064
144.0200000000,0.9922493572,0.0060248181,0.0905606743,0.0848744894,-0.0008572582,0.0001862725,-0.0000395800
144.0300000000,0.9922142150,0.0064917898,0.0907695494,0.0850276257,-0.0009029209,0.0001714626,-0.0000578403
144.0400000000,0.9920888509,0.0061064346,0.0909072804,0.0863613902,-0.0008531665,0.0001525122,-0.0001870253
144.0500000000,0.9920899078,0.0050263599,0.0899426992,0.0874223168,-0.0007284248,0.0002371142,-0.0002818731
144.0600000000,0.9920438739,0.0045538650,0.0899263755,0.0879855759,-0.0006753750,0.0002363487,-0.0003328734
144.0700000000,0.9921041853,0.0063461411,0.0912532203,0.0858012925,-0.0008835511,0.0001244562,-0.0001299243
144.0800000000,0.9921933785,0.0046150194,0.0890900599,0.0871433447,-0.0006815671,0.0003251295,-0.0002468209
144.0900000000,0.9920623643,0.0052022486,0.0904715787,0.0871785254,-0.0007511716,0.0001929365,-0.0002555381
144.1000000000,0.9921684846,0.0015594377,0.0905134854,0.0860614626,-0.0003997341,0.0001588338,-0.0001108857
144.1100000000,0.9920309571,0.0015741353,0.0933048502,0.0846540443,-0.0004368835,-0.0001175083,0.0000269701
144.1200000000,0.9921017203,-0.0015096049,0.0910715014,0.0862431401,-0.0000978831,0.0000782160,-0.0001018045
144.1300000000,0.9921522988,-0.0022440932,0.0909276004,0.0857959881,-0.0000284774,0.0000877896,-0.0000504628
144.1400000000,0.9921609963,-0.0026509033,0.0909339730,0.0856769673,0.0000114043,0.0000853114,-0.0000337573
144.1500000000,0.9921607143,-0.0031187735,0.0907532047,0.0858559618,0.0000599852,0.0001009561,-0.0000460760
144.1600000000,0.9921300245,-0.0019117919,0.0921436673,0.0847579153,-0.0000814953,-0.0000268972,0.0000512090
144.1700000000,0.9920830237,-0.0019292201,0.0922677548,0.0851716717,-0.0000756930,-0.0000398533,0.0000109423
144.1800000000,0.9920988465,-0.0010277685,0.0929304321,0.0842778575,-0.0001780047,-0.0000964875,0.0000908615
144.1900000000,0.9921781126,-0.0029403405,0.0906840973,0.0857341347,0.0000431246,0.0001123354,-0.0000341436
144.2000000000,0.9922854877,-0.0033147964,0.0905448811,0.0846176550,0.0000714582,0.0001237317,0.0000826778
144.2100000000,0.9925101570,-0.0038284156,0.0892281035,0.0833503273,0.0001212912,0.0002524245,0.0002163917
144.2200000000,0.9925878806,-0.0032190723,0.0895562477,0.0820890701,0.0000483748,0.0002256136,0.0003377262
144.2300000000,0.9924568386,-0.0044905272,0.0891664067,0.0840155374,0.0001939351,0.0002543009,0.0001564786
144.2400000000,0.9926006656,-0.0063956183,0.0868029565,0.0846655865,0.0004077125,0.0004758114,0.0001119084
144.2500000000,0.9925338889,-0.0052091960,0.0886036188,0.0836584866,0.0002665788,0.0003062421,0.0002007937
144.2600000000,0.9925923107,-0.0052101146,0.0882529093,0.0833353677,0.0002663737,0.0003413559,0.0002335566
144.2700000000,0.9925589221,-0.0047920896,0.0888104107,0.0831656955,0.0002173127,0.0002883958,0.0002470396
144.2800000000,0.9925390964,-0.0052368500,0.0884573669,0.0837496968,0.0002687950,0.0003204377,0.0001921464
144.2900000000,0.9926328217,-0.0067871486,0.0865413048,0.0845258451,0.0004450823,0.0005007791,0.0001308749
144.3000000000,0.9921933016,-0.0070486243,0.0891910006,0.0868776989,0.0004679483,0.0002346209,-0.0001053158
144.3100000000,0.9921803189,-0.0047239762,0.0916065063,0.0846412838,0.0001971825,0.0000156722,0.0000963989
144.3200000000,0.9920305017,-0.0046987142,0.0921927799,0.0857548665,0.0002004126,-0.0000421886,-0.0000137873
144.3300000000,0.9920329985,-0.0047907123,0.0920027987,0.0859247574,0.0002115884,-0.0000233581,-0.0000302168
144.3400000000,0.9920656170,-0.0036846653,0.0927722307,0.0847676117,0.0000855424,-0.0000901539,0.0000751419
144.3500000000,0.9919216006,-0.0030717456,0.0939204169,0.0852118416,0.0000182359,-0.0002001027,0.0000255526
144.3600000000,0.9920619918,-0.0041876443,0.0920391329,0.0855819259,0.0001460356,-0.0000211088,0.0000008399
144.3700000000,0.9920362728,-0.0056255805,0.0909740125,0.0869259191,0.0003095468,0.0000734942,-0.0001190002
144.3800000000,0.9920242481,-0.0039993795,0.0927275272,0.0852848277,0.0001190291,-0.0000872211,0.0000291380
144.3900000000,0.9922149901,-0.0042128051,0.0913741970,0.0845128496,0.0001441060,0.0000455373,0.0001110235
144.4000000000,0.9919712201,-0.0031658116,0.0929771613,0.0856640161,0.0000376350,-0.0001067923,-0.0000169719
144.4100000000,0.9918345883,-0.0035957961,0.0929142267,0.0872821072,0.0000941715,-0.0001049659,-0.0001735221
144.4200000000,0.9918387105,-0.0042070986,0.0922319922,0.0879291319,0.0001670948,-0.0000414825,-0.0002316109
144.4300000000,0.9917435760,-0.0036600173,0.0932724120,0.0879291806,0.0001031144,-0.0001386109,-0.0002377884
144.4400000000,0.9917107067,-0.0039938628,0.0930749487,0.0884928091,0.0001441560,-0.0001212059,-0.0002891681
144.4500000000,0.9917566065,-0.0035963800,0.0932132366,0.0878475495,0.0000965393,-0.0001316953,-0.0002279289
144.4600000000,0.9919293131,-0.0047256396,0.0912381955,0.0879175631,0.0002252592,0.0000566516,-0.0002196145
144.4700000000,0.9917742191,-0.0042685072,0.0926147421,0.0882507096,0.0001708403,-0.0000760352,-0.0002576553
144.4800000000,0.9917567924,-0.0044810788,0.0925050922,0.0885505086,0.0001948658,-0.0000671916,-0.0002833564
144.4900000000,0.9918763519,-0.0042035994,0.0921453079,0.0875949455,0.0001622589,-0.0000289907,-0.0001894013
144.5000000000,0.9919733383,-0.0031306564,0.0902329754,0.0885274261,0.0000818518,0.0001719982,-0.0002907082
144.5100000000,0.9920462125,-0.0020013256,0.0897417002,0.0882424738,-0.0000293651,0.0002318762,-0.0002706213
144.5200000000,0.9921093380,-0.0006932633,0.0899489902,0.0873370481,-0.0001695513,0.0002214992,-0.0001912907
144.5300000000,0.9920981063,0.0004174861,0.0905563770,0.0868372949,-0.0002896508,0.0001719304,-0.0001513453
144.5400000000,0.9921123677,0.0020848074,0.0915889084,0.0855580229,-0.0004743271,0.0000847775,-0.0000398097
144.5500000000,0.9920211372,0.0012002705,0.0909369255,0.0873103560,-0.0003657056,0.0001389012,-0.0002057981
144.5600000000,0.9919109090,-0.0008531337,0.0896717575,0.0898387264,-0.0001286388,0.0002460244,-0.0004371896
144.5700000000,0.9918669300,-0.0000783604,0.0908974865,0.0890934007,-0.0002246311,0.0001321788,-0.0003718472
144.5800000000,0.9920037701,0.0003616297,0.0905533522,0.0879117721,-0.0002744048,0.0001729945,-0.0002575426
144.5900000000,0.9919105706,-0.0003443460,0.0903603686,0.0891532674,-0.0001912129,0.0001855210,-0.0003742489
144.6000000000,0.9921758803,-0.0011719376,0.0879646489,0.0885882030,-0.0000927490,0.0004181387,-0.0003073224
144.6100000000,0.9922815087,-0.0000099763,0.0884569123,0.0869067429,-0.0002255179,0.0003803380,-0.0001486353
144.6200000000,0.9923701957,-0.0003530267,0.0875191321,0.0868427979,-0.0001845142,0.0004715748,-0.0001377230
144.6300000000,0.9923693149,0.0000154022,0.0878395800,0.0865294796,-0.0002267133,0.0004416391,-0.0001091861
144.6400000000,0.9923441451,-0.0002093495,0.0877180252,0.0869402204,-0.0001997580,0.0004526779,-0.0001462826
144.6500000000,0.9922148741,0.0000463461,0.0886622077,0.0874565858,-0.0002287439,0.0003604019,-0.0002010437
144.6600000000,0.9922888775,-0.0001491760,0.0880583915,0.0872266075,-0.0002070410,0.0004208576,-0.0001753977
144.6700000000,0.9924884197,0.0001942165,0.0872839617,0.0857216950,-0.0002475280,0.0005030497,-0.0000266898
144.6800000000,0.9924192182,0.0019988116,0.0892074903,0.0845110870,-0.0004519337,0.0003269889,0.0000773957
144.6900000000,0.9925241620,0.0030463938,0.0892578959,0.0831837447,-0.0005681367,0.0003325914,0.0002020958
144.7000000000,0.9922745665,0.0025427165,0.0904173392,0.0849083272,-0.0005138097,0.0002116596,0.0000335730
144.7100000000,0.9921778060,0.0029344653,0.0914322923,0.0849395444,-0.0005617683,0.0001131459,0.0000264763
144.7200000000,0.9921022728,0.0031577381,0.0920228372,0.0851757383,-0.0005856488,0.0000574385,0.0000047753
144.7300000000,0.9920638393,0.0026652928,0.0917883454,0.0858902472,-0.0005279828,0.0000774540,-0.0000627060
144.7400000000,0.9920552398,0.0018854271,0.0912111467,0.0866220130,-0.0004372982,0.0001289651,-0.0001270450
144.7500000000,0.9920246576,0.0006882179,0.0904678436,0.0877620325,-0.0003013494,0.0001918810,-0.0002301587
144.7600000000,0.9919243212,-0.0003377308,0.0903219365,0.0890391757,-0.0001859978,0.0001980694,-0.0003476580
144.7700000000,0.9919067435,-0.0002554084,0.0907300356,0.0888200860,-0.0001988375,0.0001585514,-0.0003276659
144.7800000000,0.9919087831,-0.0002638315,0.0907996802,0.0887260643,-0.0001996353,0.0001526869,-0.0003167479
144.7900000000,0.9920521939,0.0002532271,0.0905283171,0.0873899551,-0.0002610283,0.0001847608,-0.0001875157
144.8000000000,0.9919603755,-0.0042801741,0.0908564457,0.0879852251,0.0001916911,0.0001127144,-0.0002048967
144.8100000000,0.9920026195,-0.0048062717,0.0923656190,0.0858853600,0.0002110989,-0.0000431348,0.0000081452
144.8200000000,0.9920711865,-0.0061534449,0.0917618708,0.0856542767,0.0003466868,0.0000053379,0.0000452864
144.8300000000,0.9920761853,-0.0065130222,0.0919950199,0.0853190450,0.0003778902,-0.0000195016,0.0000825146
144.8400000000,0.9919997179,-0.0065856443,0.0926275514,0.0855179844,0.0003807433,-0.0000847951,0.0000634647
144.8500000000,0.9921640800,-0.0091157477,0.0895536523,0.0866457436,0.0006666473,0.0002009137,-0.0000201325
144.8600000000,0.9921672328,-0.0081730356,0.0908167005,0.0853798015,0.0005519523,0.0000839239,0.0000970573
144.8700000000,0.9921263258,-0.0085554599,0.0907164505,0.0859225428,0.0005960533,0.0000907840,0.0000476304
144.8800000000,0.9921605980,-0.0080328612,0.0910942087,0.0851743271,0.0005325797,0.0000583290,0.0001166198
144.8900000000,0.9921842257,-0.0076320603,0.0912886762,0.0847265689,0.0004866695,0.0000447345,0.0001582327
144.9000000000,0.9917613305,-0.0089186490,0.0918864084,0.0888077074,0.0006462959,-0.0000252104,-0.0002380081
144.9100000000,0.9913924842,-0.0079752055,0.0946720376,0.0900807624,0.0005406956,-0.0002941049,-0.0003783043
144.9200000000,0.9912845148,-0.0084667727,0.0946289926,0.0912615918,0.0006008465,-0.0002939078,-0.0004898660
144.9300000000,0.9912392028,-0.0090831944,0.0943058832,0.0920257510,0.0006723366,-0.0002655149,-0.0005587333
144.9400000000,0.9912294422,-0.0068795959,0.0964549502,0.0900738959,0.0004172651,-0.0004586579,-0.0003880448
144.9500000000,0.9913066934,-0.0069266027,0.0957400772,0.0899827724,0.0004266415,-0.0003887071,-0.0003766456
144.9600000000,0.9911835196,-0.0061978514,0.0969158908,0.0901339404,0.0003454444,-0.0004990002,-0.0003994104
144.9700000000,0.9910888880,-0.0070683064,0.0964786542,0.0915681413,0.0004466672,-0.0004640105,-0.0005325797
144.9800000000,0.9911681414,-0.0060935621,0.0970080853,0.0902109489,0.0003324582,-0.0005063392,-0.0004071361
144.9900000000,0.9911012789,-0.0058141071,0.0974800793,0.0904548793,0.0003029823,-0.0005507418,-0.0004343785
145.0000000000,0.9915448818,-0.0071289974,0.0957367594,0.0873063443,0.0004165647,-0.0003870776,-0.0001029414
145.0100000000,0.9916647075,-0.0056258168,0.0972873989,0.0842889081,0.0002254343,-0.0005278112,0.0001834129
145.0200000000,0.9917997747,-0.0062663791,0.0961738176,0.0839317348,0.0002955622,-0.0004216019,0.0002257990
145.0300000000,0.9917298832,-0.0078630097,0.0952931202,0.0856109408,0.0004773466,-0.0003467401,0.0000758885
145.0400000000,0.9917127170,-0.0071289028,0.0963064199,0.0847357014,0.0003878164,-0.0004418921,0.0001570229
145.0500000000,0.9919166425,-0.0084304740,0.0940851712,0.0847247422,0.0005361381,-0.0002295263,0.0001734951
145.0600000000,0.9920753796,-0.0090022801,0.0929063212,0.0841059783,0.0005975957,-0.0001158130,0.0002432251
145.0700000000,0.9919577084,-0.0097539003,0.0930189295,0.0852774589,0.0006820710,-0.0001318896,0.0001330153
145.0800000000,0.9918330773,-0.0099723354,0.0936551271,0.0860024214,0.0007040925,-0.0001973139,0.0000612205
145.0900000000,0.9919010051,-0.0116411491,0.0918479551,0.0869530497,0.0008930879,-0.0000302672,-0.0000142449
145.1000000000,0.9917437942,-0.0081092690,0.0922119958,0.0887436440,0.0005555890,-0.0000332890,-0.0002246067
145.1100000000,0.9916690127,-0.0054846636,0.0929616078,0.0889979061,0.0002906641,-0.0000846629,-0.0002754738
145.1200000000,0.9917297738,-0.0047017536,0.0921474753,0.0892120624,0.0002208020,0.0000048684,-0.0003024467
145.1300000000,0.9916798526,-0.0045769462,0.0919083393,0.0900165468,0.0002176256,0.0000306182,-0.0003835304
145.1400000000,0.9916567522,-0.0039898869,0.0922937114,0.0899046021,0.0001547355,-0.0000000775,-0.0003772160
145.1500000000,0.9917062467,-0.0036742260,0.0921216435,0.0895478816,0.0001216366,0.0000210279,-0.0003430307
145.1600000000,0.9916789143,-0.0019227673,0.0936965704,0.0882620339,-0.0000770539,-0.0001190457,-0.0002315617
145.1700000000,0.9917369712,-0.0012114786,0.0937217581,0.0875930615,-0.0001536564,-0.0001138523,-0.0001725598
145.1800000000,0.9916055891,-0.0002797556,0.0949960102,0.0877156513,-0.0002548563,-0.0002323433,-0.0001944254
145.1900000000,0.9916477208,-0.0024807398,0.0926245346,0.0897181103,0.0000030772,-0.0000136475,-0.0003699488
145.2000000000,0.9919380163,-0.0028630157,0.0899951361,0.0891720267,0.0000584651,0.0002473334,-0.0003065511
145.2100000000,0.9919454346,-0.0006059106,0.0917080817,0.0873699912,-0.0001955422,0.0000980928,-0.0001470086
145.2200000000,0.9919136604,0.0013669631,0.0931812463,0.0861549596,-0.0004156755,-0.0000289471,-0.0000435777
145.2300000000,0.9919098608,0.0008896990,0.0923437877,0.0871014433,-0.0003521628,0.0000506780,-0.0001323786
145.2400000000,0.9919955579,0.0008314906,0.0917096913,0.0867954741,-0.0003428837,0.0001144933,-0.0000982163
145.2500000000,0.9920330007,0.0004209350,0.0911158722,0.0869956674,-0.0002955211,0.0001706124,-0.0001127849
145.2600000000,0.9919878898,0.0020399066,0.0928091358,0.0856873950,-0.0004835458,0.0000165250,0.0000011851
145.2700000000,0.9918192869,0.0025794532,0.0939526288,0.0863756452,-0.0005393082,-0.0000940415,-0.0000723448
145.2800000000,0.9919421443,0.0031651571,0.0936343657,0.0852840532,-0.0006060046,-0.0000553894,0.0000321028
145.2900000000,0.9920471623,0.0024398673,0.0923132735,0.0855262205,-0.0005212691,0.0000718534,0.0000152346
145.3000000000,0.9922059544,-0.0005343129,0.0893126275,0.0868925375,-0.0001886637,0.0003457106,-0.0000912500
145.3100000000,0.9922212430,-0.0007880859,0.0896021355,0.0864166719,-0.0001691459,0.0003161795,-0.0000399106
145.3200000000,0.9921132152,-0.0011786825,0.0901299376,0.0871009377,-0.0001292357,0.0002602523,-0.0001061664
145.3300000000,0.9922499117,-0.0018189570,0.0889818257,0.0867123917,-0.0000600400,0.0003677886,-0.0000598155
145.3400000000,0.9921723523,0.0002388099,0.0913896127,0.0850993828,-0.0002994088,0.0001478603,0.0000810291
145.3500000000,0.9922810223,0.0010380295,0.0912579377,0.0839600145,-0.0003873274,0.0001691201,0.0001893328
145.3600000000,0.9923045829,0.0009585705,0.0908679759,0.0841053314,-0.0003759816,0.0002091516,0.0001777424
145.3700000000,0.9923701161,0.0004624977,0.0900027366,0.0842665191,-0.0003178912,0.0002916876,0.0001675896
145.3800000000,0.9922862371,0.0020682643,0.0918859901,0.0831908092,-0.0005023610,0.0001180035,0.0002597494
145.3900000000,0.9923020746,0.0005626299,0.0902892411,0.0847592421,-0.0003248437,0.0002633829,0.0001190270
145.4000000000,0.9922238682,0.0012435355,0.0903819144,0.0855649380,-0.0003854258,0.0002589200,0.0000331618
145.4100000000,0.9921476204,0.0022187861,0.0911666056,0.0855968829,-0.0004873537,0.0001906598,0.0000219524
145.4200000000,0.9921716953,0.0037050174,0.0919754448,0.0843926391,-0.0006518067,0.0001255398,0.0001286912
145.4300000000,0.9919287460,0.0039491271,0.0931448649,0.0859406852,-0.0006702748,0.0000080807,-0.0000279214
145.4400000000,0.9919467417,0.0038861638,0.0928198199,0.0860873998,-0.0006584892,0.0000394603,-0.0000434714
145.4500000000,0.9920003754,0.0016776432,0.0905699019,0.0879177666,-0.0004034304,0.0002438606,-0.0002037324
145.4600000000,0.9920859368,0.0016427386,0.0903696839,0.0871556972,-0.0004047499,0.0002649886,-0.0001267835
145.4700000000,0.9919268002,0.0012279233,0.0909775873,0.0883334242,-0.0003580024,0.0001990670,-0.0002397061
145.4800000000,0.9919304022,0.0011132421,0.0909637285,0.0883087653,-0.0003460720,0.0001993384,-0.0002352429
145.4900000000,0.9919349716,0.0020506461,0.0918242320,0.0873448190,-0.0004563018,0.0001226884,-0.0001468406
145.5000000000,0.9923011113,-0.0008233000,0.0888509788,0.0862747366,-0.0001539362,0.0003955908,-0.0000104850
145.5100000000,0.9923689817,-0.0008143269,0.0895250259,0.0847844958,-0.0001729642,0.0003299513,0.0001381607
145.5200000000,0.9924580009,-0.0025751697,0.0878999702,0.0854053875,0.0000192535,0.0004791970,0.0000934587
145.5300000000,0.9924904270,-0.0047385692,0.0861578013,0.0867013929,0.0002582479,0.0006342581,-0.0000132230
145.5400000000,0.9924630708,-0.0024261335,0.0889004246,0.0843082525,-0.0000146372,0.0003804173,0.0002027143
145.5500000000,0.9923691437,-0.0020240429,0.0896438124,0.0846367109,-0.0000578811,0.0003093580,0.0001662586
145.5600000000,0.9923370634,-0.0031401694,0.0887042338,0.0859584248,0.0000731493,0.0003950839,0.0000458041
145.5700000000,0.9923644449,-0.0024461093,0.0892901119,0.0850535184,-0.0000077962,0.0003434211,0.0001289378
145.5800000000,0.9923516693,-0.0010631529,0.0905384143,0.0839036925,-0.0001661523,0.0002321347,0.0002310901
